row_id,original_log,datetime,user_id,transaction_type,amount,currency,location,device
153,2025-07-07 09:28:17 - user=user1013 - action=withdrawal $1844.32 - ATM: Manchester - device=Pixel 6,2025-07-07 09:28:17,user1013,withdrawal,1844.32,USD,Manchester,Pixel 6
154,2025-06-24 08:47:38 >> [user1049] did cashout - amt=€2314.1 - London // dev:Xiaomi Mi 11,2025-06-24 08:47:38,user1049,cashout,2314.1,EUR,London,Xiaomi Mi 11
155,2025-07-01 04:57:41::user1046::debit::2507.34::None::iPhone 13,2025-07-01 04:57:41,user1046,debit,2507.34,GBP,Unknown,iPhone 13
156,2025-06-25 00:12:40::user1029::transfer::1820.13::Leeds::Xiaomi Mi 11,2025-06-25 00:12:40,user1029,transfer,1820.13,GBP,Leeds,Xiaomi Mi 11
157,2025-06-24 12:01:04::user1082::withdrawal::3946.35::Birmingham::iPhone 13,2025-06-24 12:01:04,user1082,withdrawal,3946.35,GBP,Birmingham,iPhone 13
158,2025-07-04 07:44:26 - user=user1071 - action=cashout €1421.45 - ATM: Liverpool - device=Huawei P30,2025-07-04 07:44:26,user1071,cashout,1421.45,EUR,Liverpool,Huawei P30
159,2025-07-01 08:41:42 - user=user1014 - action=transfer $4583.82 - ATM: Leeds - device=Samsung Galaxy S10,2025-07-01 08:41:42,user1014,transfer,4583.82,USD,Leeds,Samsung Galaxy S10
160,20/06/2025 22:31:18 ::: user1003 *** CASHOUT ::: amt:2542.93£ @ Birmingham <Huawei P30>,2025-06-20 22:31:18,user1003,cashout,2542.93,GBP,Birmingham,Huawei P30
161,09/06/2025 08:15:24 ::: user1005 *** TOP-UP ::: amt:4738.39$ @ Glasgow <Samsung Galaxy S10>,2025-06-09 08:15:24,user1005,top-up,4738.39,USD,Glasgow,Samsung Galaxy S10
162,2025-07-27 11:18:47::user1054::deposit::1479.66::London::Pixel 6,2025-07-27 11:18:47,user1054,deposit,1479.66,GBP,London,Pixel 6
163,23/07/2025 11:59:22 ::: user1047 *** TRANSFER ::: amt:2986.63£ @ Liverpool <Samsung Galaxy S10>,2025-07-23 11:59:22,user1047,transfer,2986.63,GBP,Liverpool,Samsung Galaxy S10
164,usr:user1064|debit|$219.42|Glasgow|2025-06-22 22:38:18|Xiaomi Mi 11,2025-06-22 22:38:18,user1064,debit,219.42,USD,Glasgow,Xiaomi Mi 11
165,usr:user1012|top-up|€3391.86|None|2025-07-15 00:58:51|Xiaomi Mi 11,2025-07-15 00:58:51,user1012,top-up,3391.86,EUR,Unknown,Xiaomi Mi 11
166,2025-07-04 04:01:17 >> [user1069] did cashout - amt=$2515.03 - Liverpool // dev:Nokia 3310,2025-07-04 04:01:17,user1069,cashout,2515.03,USD,Liverpool,Nokia 3310
167,2025-06-11 05:33:59::user1054::transfer::4365.14::None::Nokia 3310,2025-06-11 05:33:59,user1054,transfer,4365.14,GBP,Unknown,Nokia 3310
168,2025-07-14 05:51:23 - user=user1046 - action=deposit €3557.29 - ATM: Manchester - device=Huawei P30,2025-07-14 05:51:23,user1046,deposit,3557.29,EUR,Manchester,Huawei P30
169,user1019 2025-06-24 05:36:15 transfer 1364.68 Liverpool Nokia 3310,2025-06-24 05:36:15,user1019,transfer,1364.68,GBP,Liverpool,Nokia 3310
170,2025-06-29 08:08:04 | user: user1003 | txn: purchase of $4083.7 from London | device: Xiaomi Mi 11,2025-06-29 08:08:04,user1003,purchase,4083.7,USD,London,Xiaomi Mi 11
171,2025-06-15 05:35:56 | user: user1048 | txn: top-up of £1179.65 from Birmingham | device: Samsung Galaxy S10,2025-06-15 05:35:56,user1048,top-up,1179.65,GBP,Birmingham,Samsung Galaxy S10
172,20/07/2025 15:06:27 ::: user1081 *** DEPOSIT ::: amt:4196.04€ @ Birmingham <Nokia 3310>,2025-07-20 15:06:27,user1081,deposit,4196.04,EUR,Birmingham,Nokia 3310
173,10/07/2025 03:51:31 ::: user1040 *** WITHDRAWAL ::: amt:4529.38£ @ Cardiff <Samsung Galaxy S10>,2025-07-10 03:51:31,user1040,withdrawal,4529.38,GBP,Cardiff,Samsung Galaxy S10
174,2025-06-29 17:08:44 - user=user1051 - action=cashout $556.82 - ATM: Glasgow - device=Huawei P30,2025-06-29 17:08:44,user1051,cashout,556.82,USD,Glasgow,Huawei P30
175,2025-07-30 11:38:43 - user=user1069 - action=purchase €2099.71 - ATM: None - device=iPhone 13,2025-07-30 11:38:43,user1069,purchase,2099.71,EUR,Unknown,iPhone 13
176,30/06/2025 07:06:09 ::: user1058 *** WITHDRAWAL ::: amt:3160.14€ @ Glasgow <Pixel 6>,2025-06-30 07:06:09,user1058,withdrawal,3160.14,EUR,Glasgow,Pixel 6
177,user1037 2025-06-19 11:14:46 cashout 8.82 Glasgow None,2025-06-19 11:14:46,user1037,cashout,8.82,GBP,Glasgow,Unknown
178,user1033 2025-06-18 02:39:32 withdrawal 1952.88 London Pixel 6,2025-06-18 02:39:32,user1033,withdrawal,1952.88,GBP,London,Pixel 6
179,2025-07-22 22:34:47 >> [user1021] did refund - amt=$3736.84 - Manchester // dev:Huawei P30,2025-07-22 22:34:47,user1021,refund,3736.84,USD,Manchester,Huawei P30
180,2025-07-22 23:13:00 | user: user1064 | txn: deposit of €3857.74 from Birmingham | device: Samsung Galaxy S10,2025-07-22 23:13:00,user1064,deposit,3857.74,EUR,Birmingham,Samsung Galaxy S10
181,usr:user1067|transfer|£4057.68|None|2025-07-06 07:26:21|iPhone 13,2025-07-06 07:26:21,user1067,transfer,4057.68,GBP,Unknown,iPhone 13
182,2025-07-04 09:06:51::user1048::debit::1267.32::Glasgow::Huawei P30,2025-07-04 09:06:51,user1048,debit,1267.32,GBP,Glasgow,Huawei P30
183,2025-06-18 15:48:43::user1069::withdrawal::4329.13::Cardiff::iPhone 13,2025-06-18 15:48:43,user1069,withdrawal,4329.13,GBP,Cardiff,iPhone 13
184,2025-06-07 21:50:07 - user=user1055 - action=debit €1837.37 - ATM: Cardiff - device=Nokia 3310,2025-06-07 21:50:07,user1055,debit,1837.37,EUR,Cardiff,Nokia 3310
185,usr:user1022|cashout|€395.56|Liverpool|2025-06-24 16:58:13|None,2025-06-24 16:58:13,user1022,cashout,395.56,EUR,Liverpool,Unknown
186,2025-06-14 15:09:12 | user: user1054 | txn: cashout of $834.06 from Birmingham | device: Xiaomi Mi 11,2025-06-14 15:09:12,user1054,cashout,834.06,USD,Birmingham,Xiaomi Mi 11
187,2025-07-11 12:24:57 | user: user1022 | txn: top-up of $3074.64 from Cardiff | device: Pixel 6,2025-07-11 12:24:57,user1022,top-up,3074.64,USD,Cardiff,Pixel 6
188,04/07/2025 18:58:50 ::: user1027 *** CASHOUT ::: amt:1817.19€ @ Liverpool <iPhone 13>,2025-07-04 18:58:50,user1027,cashout,1817.19,EUR,Liverpool,iPhone 13
189,2025-06-24 09:13:21::user1076::debit::174.96::Glasgow::Nokia 3310,2025-06-24 09:13:21,user1076,debit,174.96,GBP,Glasgow,Nokia 3310
190,2025-07-09 09:49:32::user1081::top-up::2220.25::Liverpool::None,2025-07-09 09:49:32,user1081,top-up,2220.25,GBP,Liverpool,Unknown
191,13/07/2025 14:53:36 ::: user1048 *** TOP-UP ::: amt:3248.15£ @ Manchester <iPhone 13>,2025-07-13 14:53:36,user1048,top-up,3248.15,GBP,Manchester,iPhone 13
192,usr:user1058|cashout|£4567.8|Cardiff|2025-06-05 16:25:48|Nokia 3310,2025-06-05 16:25:48,user1058,cashout,4567.8,GBP,Cardiff,Nokia 3310
193,2025-06-20 22:40:52::user1037::refund::4256.96::Liverpool::Nokia 3310,2025-06-20 22:40:52,user1037,refund,4256.96,GBP,Liverpool,Nokia 3310
194,user1075 2025-06-16 21:43:35 deposit 329.67 None None,2025-06-16 21:43:35,user1075,deposit,329.67,GBP,Unknown,Unknown
195,2025-07-02 23:28:40 - user=user1047 - action=cashout £4116.87 - ATM: Liverpool - device=Huawei P30,2025-07-02 23:28:40,user1047,cashout,4116.87,GBP,Liverpool,Huawei P30
196,2025-06-09 04:19:13 | user: user1070 | txn: transfer of £3839.14 from Leeds | device: None,2025-06-09 04:19:13,user1070,transfer,3839.14,GBP,Leeds,Unknown
197,2025-06-18 17:52:45 >> [user1028] did transfer - amt=£1521.32 - Birmingham // dev:Pixel 6,2025-06-18 17:52:45,user1028,transfer,1521.32,GBP,Birmingham,Pixel 6
198,20/06/2025 18:46:10 ::: user1005 *** TRANSFER ::: amt:3125.49€ @ Manchester <None>,2025-06-20 18:46:10,user1005,transfer,3125.49,EUR,Manchester,Unknown
199,2025-06-02 23:31:51 | user: user1080 | txn: transfer of €856.83 from Birmingham | device: Nokia 3310,2025-06-02 23:31:51,user1080,transfer,856.83,EUR,Birmingham,Nokia 3310
200,2025-06-14 12:09:28 >> [user1017] did deposit - amt=€228.26 - Cardiff // dev:Pixel 6,2025-06-14 12:09:28,user1017,deposit,228.26,EUR,Cardiff,Pixel 6
201,2025-07-01 12:03:10 >> [user1011] did withdrawal - amt=$791.24 - None // dev:Xiaomi Mi 11,2025-07-01 12:03:10,user1011,withdrawal,791.24,USD,Unknown,Xiaomi Mi 11
202,2025-07-23 05:39:35::user1085::transfer::1563.6::Birmingham::Pixel 6,2025-07-23 05:39:35,user1085,transfer,1563.6,GBP,Birmingham,Pixel 6
203,2025-07-06 19:28:07 >> [user1034] did transfer - amt=€3803.56 - Manchester // dev:Huawei P30,2025-07-06 19:28:07,user1034,transfer,3803.56,EUR,Manchester,Huawei P30
204,2025-06-23 05:51:08 | user: user1072 | txn: deposit of £1338.09 from Liverpool | device: iPhone 13,2025-06-23 05:51:08,user1072,deposit,1338.09,GBP,Liverpool,iPhone 13
205,11/06/2025 18:52:52 ::: user1037 *** CASHOUT ::: amt:4320.96$ @ Glasgow <Nokia 3310>,2025-06-11 18:52:52,user1037,cashout,4320.96,USD,Glasgow,Nokia 3310
206,31/07/2025 03:11:55 ::: user1020 *** DEBIT ::: amt:1429.46£ @ Manchester <Xiaomi Mi 11>,2025-07-31 03:11:55,user1020,debit,1429.46,GBP,Manchester,Xiaomi Mi 11
207,2025-06-28 10:54:25 | user: user1024 | txn: top-up of $3819.52 from London | device: Xiaomi Mi 11,2025-06-28 10:54:25,user1024,top-up,3819.52,USD,London,Xiaomi Mi 11
208,2025-06-11 22:17:24 - user=user1051 - action=refund €4126.73 - ATM: Manchester - device=Samsung Galaxy S10,2025-06-11 22:17:24,user1051,refund,4126.73,EUR,Manchester,Samsung Galaxy S10
209,28/07/2025 03:36:26 ::: user1059 *** TOP-UP ::: amt:3974.69$ @ Birmingham <Nokia 3310>,2025-07-28 03:36:26,user1059,top-up,3974.69,USD,Birmingham,Nokia 3310
210,2025-06-28 08:10:50::user1045::cashout::2500.89::London::Samsung Galaxy S10,2025-06-28 08:10:50,user1045,cashout,2500.89,GBP,London,Samsung Galaxy S10
211,2025-06-28 06:07:43::user1040::debit::745.55::Liverpool::Huawei P30,2025-06-28 06:07:43,user1040,debit,745.55,GBP,Liverpool,Huawei P30
212,2025-07-15 06:05:36::user1035::cashout::4953.09::Cardiff::None,2025-07-15 06:05:36,user1035,cashout,4953.09,GBP,Cardiff,Unknown
213,2025-06-18 19:07:42 | user: user1033 | txn: debit of $3543.99 from None | device: Nokia 3310,2025-06-18 19:07:42,user1033,debit,3543.99,USD,Unknown,Nokia 3310
214,2025-07-02 12:31:48 | user: user1081 | txn: top-up of $3369.36 from Cardiff | device: Nokia 3310,2025-07-02 12:31:48,user1081,top-up,3369.36,USD,Cardiff,Nokia 3310
215,2025-06-09 02:26:39 | user: user1020 | txn: debit of €1328.39 from Glasgow | device: Pixel 6,2025-06-09 02:26:39,user1020,debit,1328.39,EUR,Glasgow,Pixel 6
216,2025-07-08 02:02:08 >> [user1014] did debit - amt=€853.39 - Leeds // dev:Samsung Galaxy S10,2025-07-08 02:02:08,user1014,debit,853.39,EUR,Leeds,Samsung Galaxy S10
217,24/07/2025 01:28:04 ::: user1094 *** DEPOSIT ::: amt:954.73$ @ Birmingham <Xiaomi Mi 11>,2025-07-24 01:28:04,user1094,deposit,954.73,USD,Birmingham,Xiaomi Mi 11
218,2025-07-21 19:13:54 | user: user1071 | txn: purchase of €2052.48 from None | device: Nokia 3310,2025-07-21 19:13:54,user1071,purchase,2052.48,EUR,Unknown,Nokia 3310
219,2025-07-02 08:50:59::user1068::cashout::1569.45::None::None,2025-07-02 08:50:59,user1068,cashout,1569.45,GBP,Unknown,Unknown
220,usr:user1012|purchase|$1395.75|Glasgow|2025-06-02 23:19:18|Huawei P30,2025-06-02 23:19:18,user1012,purchase,1395.75,USD,Glasgow,Huawei P30
221,2025-06-11 17:23:13::user1000::purchase::3451.51::Birmingham::Xiaomi Mi 11,2025-06-11 17:23:13,user1000,purchase,3451.51,GBP,Birmingham,Xiaomi Mi 11
222,2025-07-17 16:23:51::user1017::refund::1439.66::Leeds::Xiaomi Mi 11,2025-07-17 16:23:51,user1017,refund,1439.66,GBP,Leeds,Xiaomi Mi 11
223,2025-06-19 18:11:59 | user: user1008 | txn: refund of €687.23 from Glasgow | device: Samsung Galaxy S10,2025-06-19 18:11:59,user1008,refund,687.23,EUR,Glasgow,Samsung Galaxy S10
224,2025-07-30 14:35:37::user1034::purchase::3190.08::Manchester::Xiaomi Mi 11,2025-07-30 14:35:37,user1034,purchase,3190.08,GBP,Manchester,Xiaomi Mi 11
225,20/06/2025 16:05:25 ::: user1033 *** DEBIT ::: amt:503.62£ @ London <None>,2025-06-20 16:05:25,user1033,debit,503.62,GBP,London,Unknown
226,usr:user1088|debit|£2387.77|Cardiff|2025-07-21 21:03:11|Huawei P30,2025-07-21 21:03:11,user1088,debit,2387.77,GBP,Cardiff,Huawei P30
227,2025-07-06 05:00:36 | user: user1087 | txn: withdrawal of £4539.78 from Glasgow | device: None,2025-07-06 05:00:36,user1087,withdrawal,4539.78,GBP,Glasgow,Unknown
228,user1097 2025-07-19 03:55:54 cashout 4411.34 London Nokia 3310,2025-07-19 03:55:54,user1097,cashout,4411.34,GBP,London,Nokia 3310
229,usr:user1082|transfer|$4683.11|London|2025-06-04 14:49:03|iPhone 13,2025-06-04 14:49:03,user1082,transfer,4683.11,USD,London,iPhone 13
230,2025-07-29 06:56:35 >> [user1068] did debit - amt=£4446.41 - None // dev:Huawei P30,2025-07-29 06:56:35,user1068,debit,4446.41,GBP,Unknown,Huawei P30
231,30/06/2025 01:11:23 ::: user1089 *** TOP-UP ::: amt:813.31$ @ Cardiff <Pixel 6>,2025-06-30 01:11:23,user1089,top-up,813.31,USD,Cardiff,Pixel 6
232,user1094 2025-06-25 14:53:01 top-up 3954.05 Glasgow Samsung Galaxy S10,2025-06-25 14:53:01,user1094,top-up,3954.05,GBP,Glasgow,Samsung Galaxy S10
233,18/06/2025 18:32:57 ::: user1098 *** TOP-UP ::: amt:434.6€ @ Manchester <Samsung Galaxy S10>,2025-06-18 18:32:57,user1098,top-up,434.6,EUR,Manchester,Samsung Galaxy S10
234,2025-06-20 11:01:24 >> [user1027] did top-up - amt=£4679.19 - Cardiff // dev:Xiaomi Mi 11,2025-06-20 11:01:24,user1027,top_up,4679.19,GBP,Cardiff,Xiaomi Mi 11
235,2025-06-23 04:26:50::user1040::refund::4770.22::London::Huawei P30,2025-06-23 04:26:50,user1040,refund,4770.22,GBP,London,Huawei P30
236,28/07/2025 14:16:31 ::: user1055 *** PURCHASE ::: amt:311.56£ @ None <Huawei P30>,2025-07-28 14:16:31,user1055,purchase,311.56,GBP,Unknown,Huawei P30
237,2025-06-24 16:08:26 >> [user1081] did refund - amt=€3451.76 - Cardiff // dev:Huawei P30,2025-06-24 16:08:26,user1081,refund,3451.76,EUR,Cardiff,Huawei P30
238,2025-06-26 17:31:34 | user: user1040 | txn: withdrawal of €2267.71 from Leeds | device: Xiaomi Mi 11,2025-06-26 17:31:34,user1040,withdrawal,2267.71,EUR,Leeds,Xiaomi Mi 11
239,usr:user1017|debit|$3364.17|London|2025-06-12 17:11:45|Xiaomi Mi 11,2025-06-12 17:11:45,user1017,debit,3364.17,USD,London,Xiaomi Mi 11
240,2025-07-29 16:16:25 - user=user1081 - action=purchase £2891.98 - ATM: Leeds - device=Huawei P30,2025-07-29 16:16:25,user1081,purchase,2891.98,GBP,Leeds,Huawei P30
241,usr:user1054|withdrawal|£4672.98|None|2025-06-05 09:13:02|iPhone 13,2025-06-05 09:13:02,user1054,withdrawal,4672.98,GBP,Unknown,iPhone 13
242,user1088 2025-07-30 04:01:50 transfer 3845.09 Leeds Huawei P30,2025-07-30 04:01:50,user1088,transfer,3845.09,GBP,Leeds,Huawei P30
243,2025-06-10 23:33:31::user1040::cashout::1878.85::Liverpool::Pixel 6,2025-06-10 23:33:31,user1040,cashout,1878.85,GBP,Liverpool,Pixel 6
244,2025-06-18 16:09:40 >> [user1053] did transfer - amt=$4964.24 - Liverpool // dev:Pixel 6,2025-06-18 16:09:40,user1053,transfer,4964.24,USD,Liverpool,Pixel 6
245,user1081 2025-06-07 10:43:01 withdrawal 4892.47 Leeds None,2025-06-07 10:43:01,user1081,withdrawal,4892.47,GBP,Leeds,Unknown
246,2025-06-20 20:02:13 - user=user1015 - action=purchase £2303.67 - ATM: Cardiff - device=Samsung Galaxy S10,2025-06-20 20:02:13,user1015,purchase,2303.67,GBP,Cardiff,Samsung Galaxy S10
247,2025-06-23 00:33:31 - user=user1094 - action=cashout £3075.0 - ATM: Glasgow - device=Samsung Galaxy S10,2025-06-23 00:33:31,user1094,cashout,3075.0,GBP,Glasgow,Samsung Galaxy S10
248,2025-07-10 04:24:55 | user: user1025 | txn: withdrawal of €2232.76 from London | device: Samsung Galaxy S10,2025-07-10 04:24:55,user1025,withdrawal,2232.76,EUR,London,Samsung Galaxy S10
249,2025-06-19 16:36:01::user1037::purchase::4079.12::Birmingham::None,2025-06-19 16:36:01,user1037,purchase,4079.12,GBP,Birmingham,Unknown
250,usr:user1010|refund|€4381.42|Glasgow|2025-07-06 03:09:38|Xiaomi Mi 11,2025-07-06 03:09:38,user1010,refund,4381.42,EUR,Glasgow,Xiaomi Mi 11
251,user1005 2025-07-05 09:38:27 withdrawal 2784.03 Liverpool Pixel 6,2025-07-05 09:38:27,user1005,withdrawal,2784.03,GBP,Liverpool,Pixel 6
252,2025-06-15 12:01:06 >> [user1075] did cashout - amt=€4838.96 - Liverpool // dev:Xiaomi Mi 11,2025-06-15 12:01:06,user1075,cashout,4838.96,EUR,Liverpool,Xiaomi Mi 11
253,2025-07-21 12:48:13::user1046::purchase::1651.98::None::Nokia 3310,2025-07-21 12:48:13,user1046,purchase,1651.98,GBP,Unknown,Nokia 3310
254,2025-06-10 12:55:44 - user=user1003 - action=purchase $258.63 - ATM: London - device=Nokia 3310,2025-06-10 12:55:44,user1003,purchase,258.63,USD,London,Nokia 3310
255,2025-06-28 18:31:34 >> [user1048] did purchase - amt=$2397.49 - Cardiff // dev:iPhone 13,2025-06-28 18:31:34,user1048,purchase,2397.49,USD,Cardiff,iPhone 13
256,2025-06-04 21:12:47 >> [user1048] did deposit - amt=$3734.65 - Glasgow // dev:Pixel 6,2025-06-04 21:12:47,user1048,deposit,3734.65,USD,Glasgow,Pixel 6
257,2025-07-23 00:28:28 - user=user1092 - action=top-up $1542.8 - ATM: None - device=Xiaomi Mi 11,2025-07-23 00:28:28,user1092,top-up,1542.8,USD,Unknown,Xiaomi Mi 11
258,2025-06-03 10:12:53::user1064::debit::3808.38::Glasgow::Huawei P30,2025-06-03 10:12:53,user1064,debit,3808.38,GBP,Glasgow,Huawei P30
259,usr:user1071|withdrawal|£2813.06|Liverpool|2025-07-18 07:38:58|iPhone 13,2025-07-18 07:38:58,user1071,withdrawal,2813.06,GBP,Liverpool,iPhone 13
260,user1046 2025-06-28 01:35:26 cashout 1476.67 Birmingham Samsung Galaxy S10,2025-06-28 01:35:26,user1046,cashout,1476.67,GBP,Birmingham,Samsung Galaxy S10
261,03/07/2025 21:31:49 ::: user1097 *** DEBIT ::: amt:2304.68€ @ Birmingham <Samsung Galaxy S10>,2025-07-03 21:31:49,user1097,debit,2304.68,EUR,Birmingham,Samsung Galaxy S10
262,2025-07-24 21:30:00 | user: user1064 | txn: debit of €921.05 from London | device: None,2025-07-24 21:30:00,user1064,debit,921.05,EUR,London,Unknown
263,2025-06-21 02:39:36 >> [user1027] did withdrawal - amt=$3821.93 - Liverpool // dev:Nokia 3310,2025-06-21 02:39:36,user1027,withdrawal,3821.93,USD,Liverpool,Nokia 3310
264,2025-07-15 18:55:00 | user: user1003 | txn: transfer of €46.7 from None | device: Huawei P30,2025-07-15 18:55:00,user1003,transfer,46.7,EUR,Unknown,Huawei P30
265,usr:user1071|withdrawal|€84.61|Cardiff|2025-06-24 09:18:25|None,2025-06-24 09:18:25,user1071,withdrawal,84.61,EUR,Cardiff,Unknown
266,2025-07-24 10:24:38::user1089::purchase::960.47::Cardiff::Nokia 3310,2025-07-24 10:24:38,user1089,purchase,960.47,GBP,Cardiff,Nokia 3310
267,2025-07-14 20:07:47 >> [user1090] did cashout - amt=$396.02 - None // dev:None,2025-07-14 20:07:47,user1090,cashout,396.02,USD,Unknown,Unknown
268,user1020 2025-06-02 05:02:15 purchase 1500.57 London iPhone 13,2025-06-02 05:02:15,user1020,purchase,1500.57,GBP,London,iPhone 13
269,16/07/2025 23:10:24 ::: user1093 *** CASHOUT ::: amt:2763.95£ @ London <Pixel 6>,2025-07-16 23:10:24,user1093,cashout,2763.95,GBP,London,Pixel 6
270,2025-07-07 22:45:47 - user=user1064 - action=debit €4226.8 - ATM: Birmingham - device=None,2025-07-07 22:45:47,user1064,debit,4226.8,EUR,Birmingham,Unknown
271,2025-06-26 05:28:37 | user: user1033 | txn: withdrawal of €1149.6 from None | device: Huawei P30,2025-06-26 05:28:37,user1033,withdrawal,1149.6,EUR,Unknown,Huawei P30
272,2025-07-01 18:50:57::user1027::refund::4496.66::London::Samsung Galaxy S10,2025-07-01 18:50:57,user1027,refund,4496.66,GBP,London,Samsung Galaxy S10
273,usr:user1035|purchase|€2935.59|Leeds|2025-07-16 16:53:12|iPhone 13,2025-07-16 16:53:12,user1035,purchase,2935.59,EUR,Leeds,iPhone 13
274,14/06/2025 01:48:04 ::: user1035 *** PURCHASE ::: amt:2833.91$ @ Birmingham <Xiaomi Mi 11>,2025-06-14 01:48:04,user1035,purchase,2833.91,USD,Birmingham,Xiaomi Mi 11
275,user1037 2025-06-08 05:04:21 deposit 2504.46 London iPhone 13,2025-06-08 05:04:21,user1037,deposit,2504.46,GBP,London,iPhone 13
276,2025-06-11 10:50:33::user1048::deposit::1703.62::Leeds::Nokia 3310,2025-06-11 10:50:33,user1048,deposit,1703.62,GBP,Leeds,Nokia 3310
277,2025-06-04 04:49:36::user1017::refund::3917.96::None::Samsung Galaxy S10,2025-06-04 04:49:36,user1017,refund,3917.96,GBP,Unknown,Samsung Galaxy S10
278,usr:user1046|cashout|€2159.81|Leeds|2025-06-16 09:07:16|iPhone 13,2025-06-16 09:07:16,user1046,cashout,2159.81,EUR,Leeds,iPhone 13
279,09/06/2025 18:43:46 ::: user1080 *** DEPOSIT ::: amt:411.11£ @ Leeds <Pixel 6>,2025-06-09 18:43:46,user1080,deposit,411.11,GBP,Leeds,Pixel 6
280,usr:user1080|cashout|£1584.07|Manchester|2025-06-22 18:28:14|iPhone 13,2025-06-22 18:28:14,user1080,cashout,1584.07,GBP,Manchester,iPhone 13
281,06/06/2025 11:22:29 ::: user1004 *** TOP-UP ::: amt:3806.97£ @ Liverpool <iPhone 13>,2025-06-06 11:22:29,user1004,top-up,3806.97,GBP,Liverpool,iPhone 13
282,2025-06-22 06:21:39 | user: user1099 | txn: debit of €2785.37 from Leeds | device: iPhone 13,2025-06-22 06:21:39,user1099,debit,2785.37,EUR,Leeds,iPhone 13
283,user1077 2025-06-16 11:39:01 top-up 2771.54 Birmingham Nokia 3310,2025-06-16 11:39:01,user1077,top-up,2771.54,GBP,Birmingham,Nokia 3310
284,2025-06-27 13:01:18 >> [user1027] did top-up - amt=£1259.25 - None // dev:None,2025-06-27 13:01:18,user1027,top_up,1259.25,GBP,Unknown,Unknown
285,user1008 2025-07-05 09:54:15 deposit 678.31 Leeds Huawei P30,2025-07-05 09:54:15,user1008,deposit,678.31,GBP,Leeds,Huawei P30
286,2025-07-14 21:14:28::user1047::debit::1674.35::Liverpool::Huawei P30,2025-07-14 21:14:28,user1047,debit,1674.35,GBP,Liverpool,Huawei P30
287,usr:user1054|purchase|£2395.57|Leeds|2025-07-08 22:28:28|Huawei P30,2025-07-08 22:28:28,user1054,purchase,2395.57,GBP,Leeds,Huawei P30
288,usr:user1013|debit|£4838.85|Birmingham|2025-07-26 06:59:48|Xiaomi Mi 11,2025-07-26 06:59:48,user1013,debit,4838.85,GBP,Birmingham,Xiaomi Mi 11
289,usr:user1013|withdrawal|$4765.07|Glasgow|2025-07-16 21:28:18|Xiaomi Mi 11,2025-07-16 21:28:18,user1013,withdrawal,4765.07,USD,Glasgow,Xiaomi Mi 11
290,usr:user1055|deposit|$4095.01|None|2025-07-11 09:35:15|Samsung Galaxy S10,2025-07-11 09:35:15,user1055,deposit,4095.01,USD,Unknown,Samsung Galaxy S10
291,user1070 2025-06-18 18:07:42 refund 3293.66 Leeds Nokia 3310,2025-06-18 18:07:42,user1070,refund,3293.66,GBP,Leeds,Nokia 3310
